"","y","x","Control_EDU","Control_ECN","Control_URB","Effect_Size","P_Value","Standard_Error","R_Squared","n"
"26","hofstede_mas","national_courage","oecd_edu_population_to_primary","wb_gdp_per_cap","wb_urban_population_ratio",0.166609176655851,0.517716506200047,0.255097008625175,0.0265586036166988,42
"27","hofstede_mas","national_courage","oecd_edu_population_to_primary","wb_gdp_per_cap","ipums_urbanisation",0.0333676636743812,0.914478148600508,0.307312395909152,-0.114624338836857,28
"28","hofstede_mas","national_courage","oecd_edu_population_to_primary","wb_gdp_per_cap","Not_Controlling",0.0722942069899501,0.780422466106394,0.257500669868848,-0.0339228154134652,42
"30","hofstede_mas","national_courage","oecd_edu_population_to_primary","wb_gdp","wb_urban_density",0.278105635876194,0.366077141817475,0.303915309881918,-0.0685291292495369,42
"31","hofstede_mas","national_courage","oecd_edu_population_to_primary","wb_gdp","wb_urban_largest_city_ratio",0.298359809196759,0.320820364168979,0.296388085754086,0.00660660778130984,41
"32","hofstede_mas","national_courage","oecd_edu_population_to_primary","wb_gdp","wb_urban_big_city_ratio",0.428888972789328,0.195112939593536,0.324105370426324,-0.0295135453120803,37
"33","hofstede_mas","national_courage","oecd_edu_population_to_primary","wb_gdp","wb_urban_population_ratio",0.332596945267858,0.25539146939909,0.287898654987018,0.0144016592020663,42
"34","hofstede_mas","national_courage","oecd_edu_population_to_primary","wb_gdp","ipums_urbanisation",0.0558964478687027,0.878889715623871,0.362772621984671,-0.14709296800748,28
"35","hofstede_mas","national_courage","oecd_edu_population_to_primary","wb_gdp","Not_Controlling",0.285485866494358,0.338632833259832,0.294594499192262,-0.0408778741843487,42
"37","hofstede_mas","national_courage","oecd_edu_population_to_primary","wb_gdp_per_cap_ppp","wb_urban_density",0.319864343850529,0.346378692866912,0.334835904700998,-0.0746868960776046,38
"38","hofstede_mas","national_courage","oecd_edu_population_to_primary","wb_gdp_per_cap_ppp","wb_urban_largest_city_ratio",0.365400415240704,0.270958095189535,0.326186735872131,0.0217592440118584,37
"39","hofstede_mas","national_courage","oecd_edu_population_to_primary","wb_gdp_per_cap_ppp","wb_urban_big_city_ratio",0.465525455130454,0.233109105954133,0.381970451519086,-0.0514262066702309,33
"40","hofstede_mas","national_courage","oecd_edu_population_to_primary","wb_gdp_per_cap_ppp","wb_urban_population_ratio",0.427688736169895,0.195260379516196,0.323517339960576,0.0185579255310984,38
"41","hofstede_mas","national_courage","oecd_edu_population_to_primary","wb_gdp_per_cap_ppp","ipums_urbanisation",0.0493885677638378,0.891729669733073,0.358469070214026,-0.134128811040832,26
"42","hofstede_mas","national_courage","oecd_edu_population_to_primary","wb_gdp_per_cap_ppp","Not_Controlling",0.329436889678134,0.324324723629063,0.329402361934502,-0.0469957694363989,38
"44","hofstede_mas","national_courage","oecd_edu_population_to_primary","wb_gdp_ppp","wb_urban_density",0.109044230565917,0.713401648555571,0.294342297421844,-0.0622719320344438,38
"45","hofstede_mas","national_courage","oecd_edu_population_to_primary","wb_gdp_ppp","wb_urban_largest_city_ratio",0.120366527790486,0.676994180244536,0.286305955205516,-0.0258563985374798,37
"46","hofstede_mas","national_courage","oecd_edu_population_to_primary","wb_gdp_ppp","wb_urban_big_city_ratio",0.170011697430425,0.622910702796237,0.341919286130898,-0.0595653891534302,33
"47","hofstede_mas","national_courage","oecd_edu_population_to_primary","wb_gdp_ppp","wb_urban_population_ratio",0.232106200234885,0.423117410930145,0.286160717788358,0.019527786912194,38
"48","hofstede_mas","national_courage","oecd_edu_population_to_primary","wb_gdp_ppp","ipums_urbanisation",-0.0324356718576557,0.921258920275535,0.324216460799132,-0.0983289699665331,26
"49","hofstede_mas","national_courage","oecd_edu_population_to_primary","wb_gdp_ppp","Not_Controlling",0.119754821117996,0.677439111508075,0.285422874070103,-0.032305793755713,38
"51","hofstede_mas","national_courage","oecd_edu_population_to_primary","Not_Controlling","wb_urban_density",0.134230957053939,0.609974056746189,0.260963326090267,-0.0646481056957986,42
"52","hofstede_mas","national_courage","oecd_edu_population_to_primary","Not_Controlling","wb_urban_largest_city_ratio",0.105793303952439,0.67336499481067,0.248979569683581,-0.00409229449490267,41
"53","hofstede_mas","national_courage","oecd_edu_population_to_primary","Not_Controlling","wb_urban_big_city_ratio",0.188700707479066,0.51625985913447,0.287575956735875,-0.0691461411764627,37
"54","hofstede_mas","national_courage","oecd_edu_population_to_primary","Not_Controlling","wb_urban_population_ratio",0.23019078921167,0.356467660160483,0.246595058799544,0.0275414006938919,42
"55","hofstede_mas","national_courage","oecd_edu_population_to_primary","Not_Controlling","ipums_urbanisation",0.086573990432772,0.774428911842878,0.298697021516939,-0.100462630876121,28
"56","hofstede_mas","national_courage","oecd_edu_population_to_primary","Not_Controlling","Not_Controlling",0.140122205174597,0.578307419487015,0.249970590892743,-0.0375870770408024,42
"58","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","oecd_gdp","wb_urban_density",-0.146252310842941,0.517635247654238,0.223941571419706,0.000360117529822679,43
"59","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","oecd_gdp","wb_urban_largest_city_ratio",-0.135665532138016,0.551469603926255,0.22571320337054,-0.0111680306932058,42
"60","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","oecd_gdp","wb_urban_big_city_ratio",-0.192147214056844,0.407725615279531,0.229127681837255,0.0250554752882673,38
"61","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","oecd_gdp","wb_urban_population_ratio",-0.116410333182158,0.604498638880522,0.222883565770691,-0.00106630805026997,43
"62","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","oecd_gdp","ipums_urbanisation",0.129077984006982,0.680350882518594,0.309339957473998,-0.08755405798806,28
"63","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","oecd_gdp","Not_Controlling",-0.126214512534226,0.571158427187069,0.220973658562469,0.0120939026907853,43
"65","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","oecd_gdp_per_cap","wb_urban_density",-0.0891610629215762,0.69915399634451,0.228821551104316,-0.0324550041322573,40
"66","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","oecd_gdp_per_cap","wb_urban_largest_city_ratio",-0.103982422077897,0.655426615087588,0.230971402123147,-0.0248074928206603,39
"67","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","oecd_gdp_per_cap","wb_urban_big_city_ratio",-0.187888993749067,0.428174543358329,0.233924127702523,0.00166665193982718,35
"68","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","oecd_gdp_per_cap","wb_urban_population_ratio",-0.0541340277319015,0.813047350146924,0.227178994051014,-0.0338986253012465,40
"69","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","oecd_gdp_per_cap","ipums_urbanisation",0.0520907513332027,0.863522205605059,0.299167224340913,-0.0284766211621363,25
"70","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","oecd_gdp_per_cap","Not_Controlling",-0.0645957430982266,0.77595771163138,0.22527886552561,-0.0206849444170587,40
"72","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","un_gdp_per_cap","wb_urban_density",0.0538301538249237,0.832308263866326,0.252219964719233,-0.0636479828981471,38
"73","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","un_gdp_per_cap","wb_urban_largest_city_ratio",0.0486464042985808,0.853522011630941,0.261364859269336,-0.0776465075194932,37
"74","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","un_gdp_per_cap","wb_urban_big_city_ratio",-0.246641531480217,0.356609749485901,0.263287403387821,0.00667022420173369,34
"75","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","un_gdp_per_cap","wb_urban_population_ratio",0.0508224397742021,0.842988013271506,0.254571672236842,-0.080779719421773,38
"76","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","un_gdp_per_cap","ipums_urbanisation",-0.0712757814349388,0.841715418123035,0.352303535286854,-0.0537259009299154,25
"77","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","un_gdp_per_cap","Not_Controlling",0.0538063155653859,0.831327960709899,0.250678278879407,-0.0506847159317374,38
"79","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","wb_gdp_per_cap","wb_urban_density",-0.154005780835969,0.491113797646563,0.221503765451564,0.017911404022133,43
"80","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","wb_gdp_per_cap","wb_urban_largest_city_ratio",-0.139116041325404,0.538392764432909,0.224011654704067,0.000842270541855261,42
"81","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","wb_gdp_per_cap","wb_urban_big_city_ratio",-0.190724537045708,0.408676241849211,0.22789776292805,0.0309802724605152,38
"82","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","wb_gdp_per_cap","wb_urban_population_ratio",-0.121723652666332,0.582888247248608,0.219755081398977,0.0171754526747716,43
"83","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","wb_gdp_per_cap","ipums_urbanisation",0.106656310382378,0.735999593319146,0.312529094997901,-0.0880338500980666,28
"84","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","wb_gdp_per_cap","Not_Controlling",-0.129322768253712,0.557477070692699,0.218567489651615,0.0259793596376554,43
"86","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","wb_gdp","wb_urban_density",-0.116550520384293,0.62323377776838,0.235308395982316,-0.0386113110868012,43
"87","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","wb_gdp","wb_urban_largest_city_ratio",-0.133246987882225,0.578637121911628,0.237804369587799,-0.0270920069389839,42
"88","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","wb_gdp","wb_urban_big_city_ratio",-0.176992092431512,0.471318844704369,0.242883915271656,-0.0144512273995752,38
"89","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","wb_gdp","wb_urban_population_ratio",-0.087866066181964,0.70841898586292,0.233190835422234,-0.035661385526216,43
"90","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","wb_gdp","ipums_urbanisation",-0.0161150216668258,0.961781615986434,0.332661327779037,-0.0582872331804116,28
"91","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","wb_gdp","Not_Controlling",-0.0929783588247991,0.691229327938467,0.2323586362571,-0.0289445259284418,43
"93","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","wb_gdp_per_cap_ppp","wb_urban_density",-0.110659469536564,0.661744508074126,0.250722180946202,-0.0519399725179321,39
"94","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","wb_gdp_per_cap_ppp","wb_urban_largest_city_ratio",-0.145385624979587,0.572016595701281,0.254714723533237,-0.0411016265807482,38
"95","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","wb_gdp_per_cap_ppp","wb_urban_big_city_ratio",-0.211973285248873,0.42841710883446,0.263924584776251,0.00972281015494836,34
"96","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","wb_gdp_per_cap_ppp","wb_urban_population_ratio",-0.0777268900208811,0.759190535367391,0.251525401724006,-0.0560457546428299,39
"97","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","wb_gdp_per_cap_ppp","ipums_urbanisation",0.0251254278521109,0.942300977785735,0.343012680697281,-0.104147570470357,26
"98","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","wb_gdp_per_cap_ppp","Not_Controlling",-0.0949387384584387,0.705389832844051,0.249079578548187,-0.0438236028360868,39
"100","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","wb_gdp_ppp","wb_urban_density",-0.147773306086491,0.548346372937669,0.243732005611047,-0.00922493720993822,39
"101","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","wb_gdp_ppp","wb_urban_largest_city_ratio",-0.154887990020634,0.537745832618346,0.248726587048638,-0.0219221749883358,38
"102","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","wb_gdp_ppp","wb_urban_big_city_ratio",-0.19677738955824,0.45175592573265,0.257974487208557,0.0231202194938395,34
"103","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","wb_gdp_ppp","wb_urban_population_ratio",-0.122472639289776,0.619362249967682,0.244290339896302,-0.0120137425394986,39
"104","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","wb_gdp_ppp","ipums_urbanisation",0.0292781608775637,0.933330782777187,0.34581757750304,-0.121051572937793,26
"105","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","wb_gdp_ppp","Not_Controlling",-0.135687884830478,0.578177148936801,0.24174348587603,0.00293625414076615,39
"107","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","Not_Controlling","wb_urban_density",-0.0852100607653619,0.701579669457327,0.220739969489363,-0.0166581635503802,43
"108","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","Not_Controlling","wb_urban_largest_city_ratio",-0.112873406920417,0.615585501292515,0.22294693052683,-0.0020651969677048,42
"109","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","Not_Controlling","wb_urban_big_city_ratio",-0.145496449831539,0.527056038052756,0.227667001712302,0.0103366379091395,38
"110","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","Not_Controlling","wb_urban_population_ratio",-0.0538528658053583,0.806622522427201,0.218509778394332,-0.0145549099173616,43
"111","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","Not_Controlling","ipums_urbanisation",0.163006556031232,0.601448518738934,0.307957002537739,-0.0902344806376982,28
"112","hofstede_mas","national_courage","oecd_edu_population_to_tertiary","Not_Controlling","Not_Controlling",-0.0602829947906787,0.783264942442578,0.217688300123028,-0.00811119563724949,43
"114","hofstede_mas","national_courage","oecd_edu_population_to_secondary","oecd_gdp","wb_urban_density",0.400564122843448,0.160550700277689,0.279732213455391,0.0670175859101372,42
"115","hofstede_mas","national_courage","oecd_edu_population_to_secondary","oecd_gdp","wb_urban_largest_city_ratio",0.447331199141578,0.107650337392548,0.271116016329367,0.122447911991133,41
"116","hofstede_mas","national_courage","oecd_edu_population_to_secondary","oecd_gdp","wb_urban_big_city_ratio",0.377027701713544,0.198293082745183,0.287000013590674,0.0925381137559178,37
"117","hofstede_mas","national_courage","oecd_edu_population_to_secondary","oecd_gdp","wb_urban_population_ratio",0.458842906215451,0.0915333194279922,0.264860746144287,0.135917491103657,42
"118","hofstede_mas","national_courage","oecd_edu_population_to_secondary","oecd_gdp","ipums_urbanisation",0.248385695013026,0.388037595160647,0.282302264947292,0.10498984677339,28
"119","hofstede_mas","national_courage","oecd_edu_population_to_secondary","oecd_gdp","Not_Controlling",0.40676359485451,0.139963166259715,0.269834462041926,0.0912996726903113,42
"121","hofstede_mas","national_courage","oecd_edu_population_to_secondary","oecd_gdp_per_cap","wb_urban_density",0.554610333563908,0.0704822700242944,0.296991225822706,0.0529310936334643,39
"122","hofstede_mas","national_courage","oecd_edu_population_to_secondary","oecd_gdp_per_cap","wb_urban_largest_city_ratio",0.5895184207616,0.0509800237632536,0.29106737126854,0.135219087648955,38
"123","hofstede_mas","national_courage","oecd_edu_population_to_secondary","oecd_gdp_per_cap","wb_urban_big_city_ratio",0.517015529754642,0.0985268490479749,0.302896084813796,0.0616980364201869,34
"124","hofstede_mas","national_courage","oecd_edu_population_to_secondary","oecd_gdp_per_cap","wb_urban_population_ratio",0.574620741248137,0.0491617151766244,0.281653059401857,0.117390047931032,39
"125","hofstede_mas","national_courage","oecd_edu_population_to_secondary","oecd_gdp_per_cap","ipums_urbanisation",0.214178794408382,0.5095682251658,0.318943331899972,-0.0220772379105405,25
"126","hofstede_mas","national_courage","oecd_edu_population_to_secondary","oecd_gdp_per_cap","Not_Controlling",0.561873046569083,0.0586968004600882,0.287511505082038,0.0795373182458176,39
"128","hofstede_mas","national_courage","oecd_edu_population_to_secondary","un_gdp_per_cap","wb_urban_density",0.913693959053927,0.00325932439345714,0.287287681607232,0.166217848545653,37
"129","hofstede_mas","national_courage","oecd_edu_population_to_secondary","un_gdp_per_cap","wb_urban_largest_city_ratio",1.04471950024176,0.000969692976760304,0.28663266042833,0.267582870130742,36
"130","hofstede_mas","national_courage","oecd_edu_population_to_secondary","un_gdp_per_cap","wb_urban_big_city_ratio",0.810418475142884,0.0171659802278093,0.319856068913302,0.222108680507662,33
"131","hofstede_mas","national_courage","oecd_edu_population_to_secondary","un_gdp_per_cap","wb_urban_population_ratio",0.897594696884212,0.00330674189934049,0.282717158556467,0.183333190456731,37
"132","hofstede_mas","national_courage","oecd_edu_population_to_secondary","un_gdp_per_cap","ipums_urbanisation",0.494519239609027,0.171032815297067,0.348273535185557,0.196471153640299,25
"133","hofstede_mas","national_courage","oecd_edu_population_to_secondary","un_gdp_per_cap","Not_Controlling",0.918686035967512,0.00246414219598643,0.280228943798313,0.191088351848826,37
"135","hofstede_mas","national_courage","oecd_edu_population_to_secondary","wb_gdp_per_cap","wb_urban_density",0.384769234186696,0.189702991939356,0.287997046372582,0.0390670466099783,42
"136","hofstede_mas","national_courage","oecd_edu_population_to_secondary","wb_gdp_per_cap","wb_urban_largest_city_ratio",0.435157699179515,0.123375831546329,0.275812700621851,0.10660984816664,41
"137","hofstede_mas","national_courage","oecd_edu_population_to_secondary","wb_gdp_per_cap","wb_urban_big_city_ratio",0.381443113283185,0.205255413064392,0.294997508252348,0.0553490428257998,37
"138","hofstede_mas","national_courage","oecd_edu_population_to_secondary","wb_gdp_per_cap","wb_urban_population_ratio",0.447037020197364,0.104748974606089,0.268803215808711,0.128032489235302,42
"139","hofstede_mas","national_courage","oecd_edu_population_to_secondary","wb_gdp_per_cap","ipums_urbanisation",0.229888860009756,0.432962083621833,0.288036266044592,0.0964695453888594,28
"140","hofstede_mas","national_courage","oecd_edu_population_to_secondary","wb_gdp_per_cap","Not_Controlling",0.39619621832047,0.161175663071952,0.277255542520896,0.063541983813824,42
"142","hofstede_mas","national_courage","oecd_edu_population_to_secondary","wb_gdp","wb_urban_density",0.633309911132524,0.0398916219593009,0.297336458709296,0.0684061073214091,42
"143","hofstede_mas","national_courage","oecd_edu_population_to_secondary","wb_gdp","wb_urban_largest_city_ratio",0.6707893227204,0.0264642838139284,0.289834412021474,0.170761990029671,41
"144","hofstede_mas","national_courage","oecd_edu_population_to_secondary","wb_gdp","wb_urban_big_city_ratio",0.644984703401905,0.0372431027479003,0.296732604504713,0.126402636236991,37
"145","hofstede_mas","national_courage","oecd_edu_population_to_secondary","wb_gdp","wb_urban_population_ratio",0.624545957236483,0.0335381578062192,0.282883950386844,0.127290395332872,42
"146","hofstede_mas","national_courage","oecd_edu_population_to_secondary","wb_gdp","ipums_urbanisation",0.279808641709525,0.409204164454611,0.332851865309908,0.0648177391849764,28
"147","hofstede_mas","national_courage","oecd_edu_population_to_secondary","wb_gdp","Not_Controlling",0.641696653335084,0.0320238415352982,0.28827805226571,0.0923674198570137,42
"149","hofstede_mas","national_courage","oecd_edu_population_to_secondary","wb_gdp_per_cap_ppp","wb_urban_density",0.711380343245829,0.0352878090284921,0.324057905593965,0.0851664646662768,38
"150","hofstede_mas","national_courage","oecd_edu_population_to_secondary","wb_gdp_per_cap_ppp","wb_urban_largest_city_ratio",0.759933194234944,0.0228609745006624,0.317845733354922,0.200828402174747,37
"151","hofstede_mas","national_courage","oecd_edu_population_to_secondary","wb_gdp_per_cap_ppp","wb_urban_big_city_ratio",0.709010489223609,0.0486747562079479,0.343970904372748,0.117231259578379,33
"152","hofstede_mas","national_courage","oecd_edu_population_to_secondary","wb_gdp_per_cap_ppp","wb_urban_population_ratio",0.725616324376495,0.0262784162880575,0.311890953512211,0.141329124819614,38
"153","hofstede_mas","national_courage","oecd_edu_population_to_secondary","wb_gdp_per_cap_ppp","ipums_urbanisation",0.409001858803368,0.251168511349883,0.346591787389659,0.119592231651221,26
"154","hofstede_mas","national_courage","oecd_edu_population_to_secondary","wb_gdp_per_cap_ppp","Not_Controlling",0.730011374439233,0.0281506049488795,0.318349975130017,0.105322798506816,38
"156","hofstede_mas","national_courage","oecd_edu_population_to_secondary","wb_gdp_ppp","wb_urban_density",0.487801705118648,0.127695848127674,0.312180713169811,0.0804094064639815,38
"157","hofstede_mas","national_courage","oecd_edu_population_to_secondary","wb_gdp_ppp","wb_urban_largest_city_ratio",0.555163822993897,0.0804360840507779,0.307509867735117,0.146873916806201,37
"158","hofstede_mas","national_courage","oecd_edu_population_to_secondary","wb_gdp_ppp","wb_urban_big_city_ratio",0.47877441697037,0.166320065762176,0.336896039964195,0.108909042280677,33
"159","hofstede_mas","national_courage","oecd_edu_population_to_secondary","wb_gdp_ppp","wb_urban_population_ratio",0.557681980122478,0.0715681760675191,0.299551173712765,0.14663312591805,38
"160","hofstede_mas","national_courage","oecd_edu_population_to_secondary","wb_gdp_ppp","ipums_urbanisation",0.365295511509329,0.26856046602286,0.32142823461703,0.153091247906718,26
"161","hofstede_mas","national_courage","oecd_edu_population_to_secondary","wb_gdp_ppp","Not_Controlling",0.503459878065778,0.108085676745943,0.305067008185458,0.104032883918865,38
"163","hofstede_mas","national_courage","oecd_edu_population_to_secondary","Not_Controlling","wb_urban_density",0.457719979813118,0.114480878982162,0.283334099685216,0.0273189912560193,42
"164","hofstede_mas","national_courage","oecd_edu_population_to_secondary","Not_Controlling","wb_urban_largest_city_ratio",0.456258473090702,0.100603093053646,0.270938900613014,0.122635266156229,41
"165","hofstede_mas","national_courage","oecd_edu_population_to_secondary","Not_Controlling","wb_urban_big_city_ratio",0.442689048144915,0.137695407128642,0.290982883225721,0.0481243602520404,37
"166","hofstede_mas","national_courage","oecd_edu_population_to_secondary","Not_Controlling","wb_urban_population_ratio",0.50921409130481,0.0612516944072465,0.264007427090091,0.121852773617788,42
"167","hofstede_mas","national_courage","oecd_edu_population_to_secondary","Not_Controlling","ipums_urbanisation",0.285880456881054,0.317570117470462,0.280079320338039,0.103734027389534,28
"168","hofstede_mas","national_courage","oecd_edu_population_to_secondary","Not_Controlling","Not_Controlling",0.463722015592626,0.0977248176477682,0.273310434287406,0.0520122808837978,42
"170","hofstede_mas","national_courage","un_edu_primary_complete","oecd_gdp","wb_urban_density",-0.0873529279596635,0.751262122761024,0.272884773782558,-0.00140526695763055,33
"171","hofstede_mas","national_courage","un_edu_primary_complete","oecd_gdp","wb_urban_largest_city_ratio",-0.0634205924015204,0.828439322684803,0.289835780680743,-0.0410208139890145,32
"172","hofstede_mas","national_courage","un_edu_primary_complete","oecd_gdp","wb_urban_big_city_ratio",-0.391460545574062,0.201474370987465,0.29805646715469,0.0767536885357318,29
"173","hofstede_mas","national_courage","un_edu_primary_complete","oecd_gdp","wb_urban_population_ratio",-0.0733236701755414,0.792560805337886,0.276160337569101,-0.0256892747677016,33
"174","hofstede_mas","national_courage","un_edu_primary_complete","oecd_gdp","ipums_urbanisation",-0.143818059164852,0.690242241819253,0.355096667866987,-0.13175573169182,23
"175","hofstede_mas","national_courage","un_edu_primary_complete","oecd_gdp","Not_Controlling",-0.0737882393199787,0.787243597097135,0.270880530249525,0.00965103438633519,33
"177","hofstede_mas","national_courage","un_edu_primary_complete","oecd_gdp_per_cap","wb_urban_density",-0.0498355264672316,0.857881937972303,0.275442118513639,0.0333208815188328,30
"178","hofstede_mas","national_courage","un_edu_primary_complete","oecd_gdp_per_cap","wb_urban_largest_city_ratio",-0.0536859028769767,0.857185837796869,0.295133389637769,-0.0204290098610103,29
"179","hofstede_mas","national_courage","un_edu_primary_complete","oecd_gdp_per_cap","wb_urban_big_city_ratio",-0.411645575768213,0.19114581957414,0.304748960686206,0.0805801719943006,26
"180","hofstede_mas","national_courage","un_edu_primary_complete","oecd_gdp_per_cap","wb_urban_population_ratio",-0.0368462291539831,0.897705655746796,0.28370808707863,-0.0255114645424053,30
"181","hofstede_mas","national_courage","un_edu_primary_complete","oecd_gdp_per_cap","ipums_urbanisation",-0.242887145149822,0.542970847199312,0.39018956277409,-0.175886332272171,20
"182","hofstede_mas","national_courage","un_edu_primary_complete","oecd_gdp_per_cap","Not_Controlling",-0.0373869974865643,0.894061392310369,0.278018815677321,0.0138286687485237,30
