"","y","x","Control_EDU","Control_ECN","Control_URB","Effect_Size","P_Value","Standard_Error","R_Squared","n"
"60","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","oecd_gdp","wb_urban_big_city_ratio",0.449209125775849,0.0680653837168257,0.234099254642389,0.0515059189141439,27
"61","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","oecd_gdp","wb_urban_population_ratio",0.371007996685563,0.0533056898463193,0.183583019259352,0.0687911774837948,32
"62","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","oecd_gdp","ipums_urbanisation",-0.146899079139153,0.617823613728114,0.288706102247319,-0.163216387754119,21
"63","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","oecd_gdp","Not_Controlling",0.382601438994325,0.0442560558912809,0.181634096731347,0.0822957253763068,32
"65","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","oecd_gdp_per_cap","wb_urban_density",0.400129177610316,0.0295719573440311,0.173787635773895,0.179877885050733,31
"66","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","oecd_gdp_per_cap","wb_urban_largest_city_ratio",0.468526448378524,0.0127363305048853,0.174598421861914,0.244822956703046,30
"67","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","oecd_gdp_per_cap","wb_urban_big_city_ratio",0.407839839728683,0.0880789735890998,0.227992851354586,0.101712069824673,26
"68","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","oecd_gdp_per_cap","wb_urban_population_ratio",0.339302038349177,0.0712735040762833,0.180422604350471,0.0988888685336864,31
"69","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","oecd_gdp_per_cap","ipums_urbanisation",-0.0014851754968837,0.995899167419471,0.284191301609186,-0.1297875674167,20
"70","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","oecd_gdp_per_cap","Not_Controlling",0.350401469259518,0.0597333799191948,0.178286137465277,0.113981855958228,31
"72","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","un_gdp_per_cap","wb_urban_density",0.414762470845076,0.0749735376674522,0.222378383245862,0.0832873111821879,28
"73","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","un_gdp_per_cap","wb_urban_largest_city_ratio",0.537775438139912,0.0250909129464471,0.223720192291556,0.180000330495284,27
"74","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","un_gdp_per_cap","wb_urban_big_city_ratio",0.559592927219483,0.0447102088470747,0.260364690452138,0.0783454508532905,24
"75","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","un_gdp_per_cap","wb_urban_population_ratio",0.430950753160262,0.0720077322659962,0.228518275257057,0.0334543354353863,28
"76","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","un_gdp_per_cap","ipums_urbanisation",0.0438373891085801,0.891380199902385,0.315231750830817,-0.142258469537964,19
"77","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","un_gdp_per_cap","Not_Controlling",0.424831976493512,0.0706676319175693,0.224584732918006,0.063736793130625,28
"79","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","wb_gdp_per_cap","wb_urban_density",0.415118058163727,0.0255909826348714,0.175680224564117,0.143061210811882,32
"80","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","wb_gdp_per_cap","wb_urban_largest_city_ratio",0.481263529906671,0.00976068207968252,0.172559943539414,0.237615445074928,31
"81","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","wb_gdp_per_cap","wb_urban_big_city_ratio",0.428222454146675,0.0792215816395282,0.232664187710544,0.048476553956256,27
"82","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","wb_gdp_per_cap","wb_urban_population_ratio",0.350676647574422,0.0632896736171406,0.181052671265362,0.0639676580340929,32
"83","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","wb_gdp_per_cap","ipums_urbanisation",-0.156484592556135,0.593355375576443,0.287194837655945,-0.149721699747925,21
"84","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","wb_gdp_per_cap","Not_Controlling",0.359561994705537,0.0550161528753785,0.17956875101706,0.0758025748680525,32
"86","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","wb_gdp","wb_urban_density",0.410242200223789,0.0370105474594782,0.186972212137579,0.142848744913545,32
"87","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","wb_gdp","wb_urban_largest_city_ratio",0.466257127616532,0.0197518899678799,0.187691800910686,0.205023825453521,31
"88","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","wb_gdp","wb_urban_big_city_ratio",0.416401426811934,0.0982938129661142,0.241196487235441,0.0497879173659114,27
"89","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","wb_gdp","wb_urban_population_ratio",0.362097533060066,0.0726131129478173,0.193814822064114,0.0644501153521783,32
"90","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","wb_gdp","ipums_urbanisation",-0.00281311115000806,0.992614540791682,0.299199730138422,-0.115009926212194,21
"91","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","wb_gdp","Not_Controlling",0.367273154800589,0.0667237335790537,0.192513417513657,0.0759662836923995,32
"93","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","wb_gdp_per_cap_ppp","wb_urban_density",0.440208295499325,0.0224755233080489,0.180949375288279,0.130772736994576,30
"94","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","wb_gdp_per_cap_ppp","wb_urban_largest_city_ratio",0.534091181369058,0.005846304266363,0.176554434138419,0.250737050134266,29
"95","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","wb_gdp_per_cap_ppp","wb_urban_big_city_ratio",0.526522181276134,0.0372357997650907,0.235927424127671,0.0894997868018272,25
"96","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","wb_gdp_per_cap_ppp","wb_urban_population_ratio",0.412040326293167,0.0363846787969019,0.186334193783975,0.079983642090877,30
"97","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","wb_gdp_per_cap_ppp","ipums_urbanisation",-0.00518197352042315,0.986513817292081,0.301502208260256,-0.15744074166163,20
"98","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","wb_gdp_per_cap_ppp","Not_Controlling",0.421883514141811,0.0297196067206151,0.183417994461154,0.101948080592803,30
"100","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","wb_gdp_ppp","wb_urban_density",0.473356185143827,0.0144929474681306,0.180169979853867,0.139650227807587,30
"101","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","wb_gdp_ppp","wb_urban_largest_city_ratio",0.545205200376393,0.00501731122298255,0.176494833534906,0.24142409256665,29
"102","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","wb_gdp_ppp","wb_urban_big_city_ratio",0.562740574324451,0.027742365438413,0.237077009016572,0.0961602482057313,25
"103","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","wb_gdp_ppp","wb_urban_population_ratio",0.440966953953796,0.025378258644173,0.185453011096184,0.0916406474224875,30
"104","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","wb_gdp_ppp","ipums_urbanisation",-0.10763056955773,0.729382157977394,0.305352472963857,-0.200697181455262,20
"105","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","wb_gdp_ppp","Not_Controlling",0.452178788974627,0.0197124786022319,0.181959747827286,0.1154174024679,30
"107","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","Not_Controlling","wb_urban_density",0.411906410732433,0.0210443517619028,0.168483360264514,0.173445933458915,32
"108","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","Not_Controlling","wb_urban_largest_city_ratio",0.495631656279785,0.00801726938350948,0.173118602117504,0.228615637285632,31
"109","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","Not_Controlling","wb_urban_big_city_ratio",0.434501641999829,0.0657844042068564,0.224910439323754,0.0886116878478028,27
"110","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","Not_Controlling","wb_urban_population_ratio",0.352239530488852,0.0525015204990107,0.173948795141279,0.0973391936377217,32
"111","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","Not_Controlling","ipums_urbanisation",-0.115708427552435,0.680929027930618,0.276583323197789,-0.113969845796741,21
"112","rosenberg_self_esteem","national_courage","oecd_edu_population_to_tertiary","Not_Controlling","Not_Controlling",0.360972087185799,0.0453981703327656,0.172629002631881,0.107625581373158,32
"114","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","oecd_gdp","wb_urban_density",0.0326096116553296,0.878501081570561,0.211227447497671,-0.077673940015712,31
"115","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","oecd_gdp","wb_urban_largest_city_ratio",0.0418585409408128,0.830574702684737,0.193596853116856,0.132987756355654,30
"116","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","oecd_gdp","wb_urban_big_city_ratio",-0.276226709369211,0.27958453904717,0.248872225612548,-0.0349098703427226,26
"117","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","oecd_gdp","wb_urban_population_ratio",-0.0633484132344268,0.761591905216293,0.206617687300689,-0.0534490570175357,31
"118","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","oecd_gdp","ipums_urbanisation",-0.232212477977637,0.396006264076503,0.266241474171604,-0.085876423910807,21
"119","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","oecd_gdp","Not_Controlling",-0.0164400353572469,0.936957704424852,0.205926523789489,-0.0796868655202898,31
"121","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","oecd_gdp_per_cap","wb_urban_density",0.0568919241303194,0.79934440211233,0.221439617075905,-0.0750446014240056,30
"122","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","oecd_gdp_per_cap","wb_urban_largest_city_ratio",0.101895570700341,0.657649612625401,0.227073818491638,0.00875100680951046,29
"123","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","oecd_gdp_per_cap","wb_urban_big_city_ratio",-0.184848626755805,0.485837911487433,0.260312160572063,-0.0784980762355147,25
"124","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","oecd_gdp_per_cap","wb_urban_population_ratio",0.0266715108250706,0.904136049038751,0.219218698498604,-0.0731485980107782,30
"125","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","oecd_gdp_per_cap","ipums_urbanisation",-0.0432411125121959,0.885720413036537,0.295793467897758,-0.113408005344357,20
"126","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","oecd_gdp_per_cap","Not_Controlling",0.025211566624467,0.909610039055086,0.219916581621516,-0.0800332692686825,30
"128","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","un_gdp_per_cap","wb_urban_density",0.131575075284224,0.611112721918036,0.255070239159175,-0.164587879610863,27
"129","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","un_gdp_per_cap","wb_urban_largest_city_ratio",0.297617160610882,0.285832323433268,0.271747378349538,-0.00697058199068668,26
"130","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","un_gdp_per_cap","wb_urban_big_city_ratio",0.0833959368827804,0.784536532734068,0.300494822004959,0.0196365272695653,23
"131","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","un_gdp_per_cap","wb_urban_population_ratio",0.170407608092852,0.501756043162796,0.249510098111859,-0.0958041258955853,27
"132","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","un_gdp_per_cap","ipums_urbanisation",-0.141686241147109,0.707424264888316,0.369874102981338,-0.1111432437541,19
"133","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","un_gdp_per_cap","Not_Controlling",0.131196375155698,0.603777687112074,0.249321589310321,-0.114045085436376,27
"135","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","wb_gdp_per_cap","wb_urban_density",0.00933276668363304,0.965257568348577,0.21221204012448,-0.0643529985243874,31
"136","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","wb_gdp_per_cap","wb_urban_largest_city_ratio",0.0222410666476957,0.909939991898014,0.194643574780004,0.141892593492839,30
"137","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","wb_gdp_per_cap","wb_urban_big_city_ratio",-0.283939790165627,0.264462490289436,0.247646124468555,-0.0257936619333519,26
"138","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","wb_gdp_per_cap","wb_urban_population_ratio",-0.0705046597616687,0.734047687643277,0.205304476892486,-0.0455508592971026,31
"139","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","wb_gdp_per_cap","ipums_urbanisation",-0.252155487993016,0.359411608927743,0.267230494009013,-0.0700704204875535,21
"140","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","wb_gdp_per_cap","Not_Controlling",-0.0409827903100294,0.843266547001683,0.205294681013451,-0.0611044879707034,31
"142","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","wb_gdp","wb_urban_density",0.0439379485522513,0.85398208108855,0.236379035537179,-0.0845000471662554,31
"143","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","wb_gdp","wb_urban_largest_city_ratio",0.115482691974703,0.642163703273498,0.245511034445653,0.0279341069137549,30
"144","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","wb_gdp","wb_urban_big_city_ratio",-0.17889031090608,0.522669436210715,0.275168764239617,-0.0613284870559165,26
"145","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","wb_gdp","wb_urban_population_ratio",0.0463776706658814,0.844035881114786,0.233394646397711,-0.060643311489653,31
"146","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","wb_gdp","ipums_urbanisation",-0.082208869009642,0.797783177779842,0.31555259223977,-0.0881066664185075,21
"147","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","wb_gdp","Not_Controlling",0.0142357041876094,0.952189449054882,0.235234011649204,-0.0893618588983915,31
"149","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","wb_gdp_per_cap_ppp","wb_urban_density",0.172754345606334,0.495858830771294,0.249809164773081,-0.12625449817575,29
"150","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","wb_gdp_per_cap_ppp","wb_urban_largest_city_ratio",0.307803613733862,0.230291203318218,0.249782441208716,0.0752994511238193,28
"151","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","wb_gdp_per_cap_ppp","wb_urban_big_city_ratio",0.0314271412209295,0.913356329610466,0.285017113935032,0.0157530515762369,24
"152","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","wb_gdp_per_cap_ppp","wb_urban_population_ratio",0.196144123821017,0.422820835160066,0.240527883873604,-0.039211639897925,29
"153","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","wb_gdp_per_cap_ppp","ipums_urbanisation",-0.109404838752666,0.764384211455223,0.358431958411152,-0.144230142782259,20
"154","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","wb_gdp_per_cap_ppp","Not_Controlling",0.171216990604761,0.491598628105827,0.245284920003548,-0.0862001268914161,29
"156","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","wb_gdp_ppp","wb_urban_density",0.137601522709045,0.553096586810612,0.228734771993268,-0.120984190425872,29
"157","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","wb_gdp_ppp","wb_urban_largest_city_ratio",0.215359777053089,0.308014895683425,0.206580288552428,0.17574957949719,28
"158","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","wb_gdp_ppp","wb_urban_big_city_ratio",-0.0932138189004421,0.732833547905026,0.269077033978547,0.0182042915630786,24
"159","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","wb_gdp_ppp","wb_urban_population_ratio",0.0740341541083466,0.742203305005323,0.222483900813923,-0.0465506165804668,29
"160","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","wb_gdp_ppp","ipums_urbanisation",-0.273698629565864,0.428429745431424,0.336277181747793,-0.139194781129129,20
"161","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","wb_gdp_ppp","Not_Controlling",0.127048071017157,0.573324472375574,0.222633712036925,-0.081447675711648,29
"163","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","Not_Controlling","wb_urban_density",0.0599382357839215,0.76464499341424,0.198191479015186,-0.0450138795028197,31
"164","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","Not_Controlling","wb_urban_largest_city_ratio",0.108711513315895,0.585822857757408,0.197025967525126,0.0652351500023536,30
"165","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","Not_Controlling","wb_urban_big_city_ratio",-0.217831950761095,0.365185945806254,0.235586211040206,-0.0171941707352139,26
"166","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","Not_Controlling","wb_urban_population_ratio",-0.0195023642904497,0.920725372473497,0.194140401530814,-0.0321897580701536,31
"167","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","Not_Controlling","ipums_urbanisation",-0.189093787982344,0.463251345526418,0.251977523598271,-0.0459155020876953,21
"168","rosenberg_self_esteem","national_courage","oecd_edu_population_to_secondary","Not_Controlling","Not_Controlling",0.0136879177099182,0.944231645246951,0.193927534274416,-0.0504567929442059,31
"170","rosenberg_self_esteem","national_courage","un_edu_primary_complete","oecd_gdp","wb_urban_density",0.572001718218089,0.0102670313463586,0.200780125129399,0.267246922730782,24
"171","rosenberg_self_esteem","national_courage","un_edu_primary_complete","oecd_gdp","wb_urban_largest_city_ratio",0.648777349568355,0.00756488642769212,0.215736520803711,0.287490766871271,23
"172","rosenberg_self_esteem","national_courage","un_edu_primary_complete","oecd_gdp","wb_urban_big_city_ratio",0.680454204526016,0.014521762173493,0.246334577889484,0.339908533607471,20
"173","rosenberg_self_esteem","national_courage","un_edu_primary_complete","oecd_gdp","wb_urban_population_ratio",0.569318116581551,0.00915479519434079,0.196236325464011,0.296876280081818,24
"174","rosenberg_self_esteem","national_courage","un_edu_primary_complete","oecd_gdp","ipums_urbanisation",-0.0167574855824746,0.944414496010809,0.235370850071752,0.309640456412648,17
